cid,smiles
4740,CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
4748,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
4754,CCOC1=CC=C(C=C1)NC(=O)C
4760,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
4763,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
4775,C1=CC=C(C=C1)CCCC(=O)O
4781,CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
4784,C1=CC=C(C=C1)CS(=O)(=O)F
4788,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O
4806,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O
4810,CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
4826,CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1
4828,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
4829,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
4831,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O
4837,C1CNCCN1
4840,C1CCN(CC1)C(=O)C=CC=CC2=CC3=C(C=C2)OCO3
4843,C1CC(=O)N(C1)CC(=O)N
4847,CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F
4849,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3
4855,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O
4873,[Cl-].[K+]
4883,CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O
4887,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
4888,CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O
4891,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2
4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
4912,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
4922,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1
4943,CC(C)C1=C(C(=CC=C1)C(C)C)O
4946,CC(C)NCC(COC1=CC=CC2=CC=CC=C21)O
4947,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
4994,CCC1(C(=O)C=CNC1=O)CC
5042,C1=CC=C2C(=C1)C(=CC(=O)N2)CC(C(=O)O)NC(=O)C3=CC=C(C=C3)Cl
5054,C1=CC(=CC(=C1)O)O
5073,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F
5090,CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
5092,COC1=C(C=C(C=C1)C2CC(=O)NC2)OC3CCCC3
5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-]
5143,C1=CC=C2C(=C1)C(=O)NS2(=O)=O
5144,C=CCC1=CC2=C(C=C1)OCO2
5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O
5192,C(CCCCC(=O)O)CCCC(=O)O
5215,C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5231,CC(=O)NC(C(=O)O)C(C)(C)SN=O
5234,[Na+].[Cl-]
5265,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F
5281,CCCCCCCCCCCCCCCCCC(=O)O
5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
5311,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO
5315,C1=CC(=CC=C1NC(=O)CCC(=O)O)S(=O)(=O)NC2=NC=CS2
5319,C1=CC=C(C=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)N
5323,COC1=NC(=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N)OC
5324,C1=CC(=CC=C1N)S(=O)(=O)N=C(N)N
5325,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5327,CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C
5328,CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N
5329,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
5330,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5332,COC1=NC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5333,C1=CC(=CC=C1N)S(=O)(=O)N
5335,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
5336,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O
5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2
5342,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
5344,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N
5353,COC1=C(C=CC(=C1)S(=O)C)C2=NC3=C(N2)C=CC=N3
5355,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC
5359,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O
5362,CCCCC1(C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)COC(=O)CCC(=O)O
5379,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
5394,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N
5405,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O
5426,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
5429,CN1C=NC2=C1C(=O)NC(=O)N2C
5430,C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3
5468,CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O
5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl
5503,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2
5505,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
5510,CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2
5526,C1CC(CCC1CN)C(=O)O
5531,CCN(CC)C1=CC(=NC2=NC=NN12)C
5541,CC(=O)OCC(COC(=O)C)OC(=O)C
5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
5560,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl
5564,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl
5576,CC1(C(=O)N(C(=O)O1)C)C
5578,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N
5585,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C
5590,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCO
5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C
5593,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
5603,CCCCCC(C)N
5606,CC(C)(C)NCC(C1=CC=CC=C1Cl)O
5610,C1=CC(=CC=C1CCN)O
5634,C=CCCCCCCCCC(=O)O
5656,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
5665,C=CC(CCC(=O)O)N
5707,CC1=C(C(=CC=C1)C)NC2=NCCCS2
5717,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC
5719,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
5723,COC1=C(C=CC(=C1)C2=NNC(=O)C=C2)OC(F)F
5734,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N
5735,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl
5736,CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl
5744,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C)O
5753,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O
5754,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O
5755,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O
5756,C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O
5757,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O
5763,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)C2=CC=CC=C2.Cl
5770,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
5779,C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O
5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O
5785,C([C@@H]([C@@H]1C(=O)C(=C(O1)O)O)O)O
5790,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O
5795,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl
5803,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)CC(=O)O)I)I)O
5810,C1[C@H](CN[C@@H]1C(=O)O)O
5818,C1=C(NC=N1)CCN.Cl.Cl
5819,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N
5829,CN(C)CN(C)C
5831,C[N+](C)(C)CCOC(=O)N.[Cl-]
5833,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C
5849,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C.[C@@H]([C@H](C(=O)[O-])O)(C(=O)O)O.[C@@H]([C@H](C(=O)[O-])O)(C(=O)O)O
5853,COP(=O)(C(C(Cl)(Cl)Cl)O)OC
5857,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CCCC[C@H]34
5862,C([C@@H](C(=O)O)N)S
5865,C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C
5870,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O
5878,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C
5879,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O
5883,CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13.[Br-]
5887,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31.Cl
5892,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N
5905,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O
5909,CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C.Cl
5917,C1CCC2=NN=NN2CC1
5920,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O
5924,CNCC(C1=CC(=C(C=C1)O)O)O.Cl
5941,C(CSSCCN)N.Cl.Cl
5943,C(Cl)(Cl)(Cl)Cl
5946,CC[N+](CC)(CC)CC.[Cl-]
5950,C[C@@H](C(=O)O)N
5951,C([C@@H](C(=O)O)N)O
5959,C1=CC(=CC=C1[C@H]([C@@H](CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
5960,C([C@@H](C(=O)O)N)C(=O)O
5961,C(CC(=O)N)[C@@H](C(=O)O)N
5962,C(CCN)C[C@@H](C(=O)O)N
5965,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C.[Br-].[Br-]
5971,C=CCN=C=S
5984,C([C@H]([C@H]([C@@H](C(=O)CO)O)O)O)O
5988,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O
5991,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O
5994,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
5995,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C
6014,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C.Cl
6019,CC1=NC=C(C(=C1O)CO)CO.Cl
6027,C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O
6047,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O
6048,C1CN=C(N1)CC2=CC=CC=C2.Cl
6050,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
6054,C1=CC=C(C=C1)CCO
6057,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O
6060,CC(=O)OCC[N+](C)(C)C.[Cl-]
6081,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl
6083,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N
6084,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC.Cl
6093,C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-]
6100,CC[N+](C)(C)CC1=CC=CC=C1Br.CC1=CC=C(C=C1)S(=O)(=O)[O-]
6103,C1=CC2=C(C=C1Cl)N=C(O2)N
6106,CC(C)C[C@@H](C(=O)O)N
6114,CC(C[N+](C)(C)C)OC(=O)C.[Cl-]
6115,C1=CC=C(C=C1)N
6119,CC(C)(C(=O)O)N
6126,C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C.COS(=O)(=O)[O-]
6135,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2.OP(=O)(O)O.OP(=O)(O)O
6137,CSCC[C@@H](C(=O)O)N
6140,C1=CC=C(C=C1)C[C@@H](C(=O)O)N
6166,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C
6167,CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
6169,COC(=O)[C@H]1[C@H](CC[C@@H]2[C@@H]1C[C@H]3C4=C(CCN3C2)C5=CC=CC=C5N4)O.Cl
6172,CC[N+](CC)(CC)CCOC1=C(C(=CC=C1)OCC[N+](CC)(CC)CC)OCC[N+](CC)(CC)CC.[I-].[I-].[I-]
6184,CCCCCC=O
6197,C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C
6202,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO.Cl.[Cl-]
6207,C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
6209,C[N+](C)(C)CCO.[Cl-]
6212,C(Cl)(Cl)Cl
6213,CS(=O)(=O)C
6214,C(C(Cl)(Cl)Cl)(Cl)(Cl)Cl
6215,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@@]53C)F)F)O
6224,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]
6228,CN(C)C=O
6230,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC(=O)CC[C@H]34
6231,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3CCC(=O)C4
6233,C1=CC(=CC=C1C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
6234,C1[C@H](C(=O)NO1)N
6240,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl
6251,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O
6253,C1=CN(C(=O)N=C1N)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O
6256,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C(F)(F)F)CO)O
6262,C(C[C@@H](C(=O)O)N)CN
6267,C([C@@H](C(=O)O)N)C(=O)N
6274,C1=C(NC=N1)C[C@@H](C(=O)O)N
6276,CCCCCO
6284,CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C.[I-]
6287,CC(C)[C@@H](C(=O)O)N
6288,C[C@H]([C@@H](C(=O)O)N)O
6291,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)OC
6305,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N
6306,CC[C@H](C)[C@@H](C(=O)O)N
6307,CCC1NC2=CC(=C(C=C2C(=O)N1)S(=O)(=O)N)Cl
6314,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C.Cl
6322,C(C[C@@H](C(=O)O)N)CN=C(N)N
6324,CC
6325,C=C
6329,CN
6334,CCC
6341,CCN
6342,CC#N
6343,CCS
6348,C(=S)=S
6354,C1CO1
6360,CC(C)C
6363,CC(C)N
6364,CC(C)S
6374,C(I)(I)I
6378,CC1CO1
6379,C[N+](C)(C)C.[Cl-]
6385,CC(C)(C)N
6386,CC(C)(C)O
6387,CC(C)(C)S
6389,C(F)(Cl)(Cl)Cl
6403,CCC(C)(C)C
6405,CCC(C)(C)O
6416,CC(=O)C(C)(C)C
6417,CC(C)(C)C(=O)O
6425,CC(C)(C(C)(C)O)O
6448,CC(=O)OC1CC2CCC1(C2(C)C)C
6461,C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C.[Br-]
6482,C[C@@H]1CC[C@@H]2C13CCC(C(C3)C2(C)C)(C)OC(=O)C
6492,C1C=CC2C1C3CC2C=C3
6493,CCC(C)(CC)O
6495,CC(C)(OC)OC
6501,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2
6503,C(C(CO)(CO)N)O
6504,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C
6505,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C
6506,CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O
6507,CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)O
6514,C(CS)C(=O)O
6529,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C
6532,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C
6533,CC(=CCCC(C)(C=C)OC(=O)C=CC1=CC=CC=C1)C
6544,CC1=CC(=O)CC(C1)(C)C
6548,CCC(C)(CCCC(C)C)O
6549,CC(=CCCC(C)(C=C)O)C
6556,CCC(C)C
6557,CC(=C)C=C
6558,CC(C)CN
6560,CC(C)CO
6561,CC(C)C=O
6562,CC(=C)C=O
6564,CC(CCl)Cl
6567,CC(CN)N
6568,CCC(C)O
6569,CCC(=O)C
6570,CC(=O)C=C
6575,C(=C(Cl)Cl)Cl
6579,C=CC(=O)N
6581,C=CC(=O)O
6584,CC(=O)OC
6589,CC(C)C(C)C
6590,CC(C)C(=O)O
6612,CC1=CCCC(C1C=CC(=O)CCC=C)(C)C
6616,CC1(C2CCC(C2)C1=C)C
6631,CC1CCC(CC1)C(C)(C)OC(=O)C
6632,CC1CCC(C=C1)(C(C)C)OC(=O)C
6634,C1=CC(=CC=C1N)S(=O)(=O)NC2=NN=C(C=C2)Cl
6643,CCC(C)(C)C1=CC=C(C=C1)O
6651,CC1(CCC(CC1)C(C)(C)O)O
6652,CC(CC=O)C1=CC=C(C=C1)C(C)(C)C
6653,CCOC(=O)C(C)(C)O
6654,CC1=CCC2CC1C2(C)C
6655,CCC(C(=O)O)Br
6657,CCC(C(=O)O)N
6658,CC(=C)C(=O)OC
6660,CC1=C(C(=O)CC1)O
6669,CC1=C(C(=C(C(=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C)C(=O)C
6674,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(C(=O)C[C@H]3[C@H]2C(=O)C[C@H]4[C@@]3(CCC(=O)C4)C)C
6735,C1CC(=O)C2=CC=CC=C21
6736,CC1=CNC2=CC=CC=C12
6741,C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
6753,CC1=C(C=C(C(=C1[N+](=O)[O-])OC)C(C)(C)C)[N+](=O)[O-]
6781,CCOC(=O)C1=CC=CC=C1C(=O)OCC
6819,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC
6826,CNC1=CC=CC=C1C(=O)OC
6835,COC1=CC=CC=C1C2=CC=CC=C2
6839,CN1C(=O)CC(C1=O)C2=CC=CC=C2
6848,CN(C)C1=CC=CC2=CC=CC=C21
6857,CCCCC1=CC2=CC=CC=C2C(=N1)OCCN(C)C
6858,COC1=CC(=CC(=C1OC)OC)C=O
6873,CC(C)COC(=O)C1=CC=CC=C1O
6874,CC(C)CCOC(=O)C1=CC=CC=C1O
6877,CCOC(=O)C1=CC=CC=C1N
6881,C1=CC=C(C=C1)C=CCOC(=O)C2=CC=CC=C2N
6883,C1[C@H]([C@@H]2[C@H](O1)[C@H](CO2)O[N+](=O)[O-])O[N+](=O)[O-]
6885,C1C2=CC=CC=C2C(=O)O1
6890,CN(C)CC1=CNC2=CC=CC=C21
6893,CC1=C(C(=CC=C1)N)C
6896,CC1=C(C(=CC=C1)C)N
6912,C([C@H](C([C@H](CO)O)O)O)O
6913,CC1=CC(=C(C(=C1)C)N)C
6915,CCC(CC)C(=O)O
6919,C1=COC(=C1)C(=O)O
6920,CC(=O)C1=CC=CS1
6930,CCC1=CC2=C(C=C1C(=O)C)C(CCC2(C)C)(C)C
6937,CC1=CC(=C(C=C1)C(C)(C)C)O
6943,CC(C)C1=CC=CC=C1O
6944,CC1=CC=CC=C1[N+](=O)[O-]
6949,CC1CCC(=C(C)C)CC2=C1CCC2C
6954,C1=C(C=C(C(=C1[N+](=O)[O-])O)[N+](=O)[O-])[N+](=O)[O-]
6970,CC1CCC(C(C1)OC(=O)C2=CC=CC=C2O)C(C)C
6981,C([C@H]([C@@H]1C(=O)C(=C(O1)O)O)O)O
6982,CC1=CC(=C(C=C1Cl)C(C)C)O
6985,CC1=CC(=C(C=C1)C(=O)C)C
6986,CC1CCC(C(=O)C1)C(C)C
6987,CC1=CC(=O)C(CC1)C(C)C
6988,CC1CCC(=C(C)C)C(=O)C1
6989,CC1=CC(=C(C=C1)C(C)C)O
6993,CC1=CC=CC=C1CN
6997,CCC1=CC=CC=C1O
6998,C1=CC=C(C(=C1)C=O)O
7002,CC1=CC=CC2=CC=CC=C12
7007,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl
7012,CCC(C1=CC=CC=C1)C(=O)O
7016,C1CCC(CC1)C2CCCCC2=O
7017,C1=CC=C(C=C1)C2=CC=CC=C2O
7027,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O
7037,C1=CC=C(C=C1)C(C2=CC=CC=C2)O
7041,COC1=C(C(=CC=C1)OC)O
7043,COC1=CC=CC=C1OC
7044,C1CCC2CCCCC2C1
7045,C1=CC=C2C(=C1)N=CC=N2
7047,C1=CC=C2C(=C1)C=CC=N2
7048,COC1=CC=CC=C1[N+](=O)[O-]
7055,CC1=CC2=CC=CC=C2C=C1
7058,C1=CC=C2C=C(C=CC2=C1)S
7059,CC1=CC2=C(C=C1)N=CC=C2
7060,CC1=NC2=CC=CC=C2C=C1
7061,CCN(CC)C1=CC=CC=C1
7092,CC1=CC2=C(C=C1)OC(=O)C=C2
7094,C1CCC(CC1)C2CCCCC2
7095,C1=CC=C(C=C1)C2=CC=CC=C2
7118,COC1=C(C=C(C=C1)CO)OC
7119,COC1=CC2=CC=CC=C2C=C1
7122,CC(=O)C1=CC2=CC=CC=C2C=C1
7127,COC1=C(C=C(C=C1)CC=C)OC
7128,CC=CC1=CC(=C(C=C1)OC)OC
7129,CCOC1=CC2=CC=CC=C2C=C1
7130,CC(C)CC1=NC2=CC=CC=C2C=C1
7136,CC(=O)OC1=C(C=C(C=C1)CC=C)OC
7137,CC=CC1=CC(=C(C=C1)OC(=O)C)OC
7140,CC(C(=O)OC1=CC2=CC=CC=C2C=C1)O
7144,CC1=CC(=C(C=C1)O)OC
7146,CC(C=O)C1=CC=CC=C1
7147,CCC(C1=CC=CC=C1)O
7148,CCC(=O)C1=CC=CC=C1
7149,C1=CC=C(C=C1)C(CO)O
7150,COC(=O)C1=CC=CC=C1
7151,COC(=O)C1=CN=CC=C1
7165,CCOC(=O)C1=CC=CC=C1
7166,CC(=O)CC(=O)C1=CC=CC=C1
7169,C1=CC=C(C=C1)C(=O)OC2=CC=CC=C2
7170,CCOC(=O)CC(=O)C1=CC=CC=C1
7172,CNCC(C1=CC=C(C=C1)O)O
7175,CCCOC(=O)C1=CC=C(C=C1)O
7184,CCCCOC(=O)C1=CC=C(C=C1)O
7189,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2
7193,CC(C)CCOC(=O)C1=CC=CC=C1
7194,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2
7196,C1OC2=C(O1)C=C(C=C2)C(=O)O
7197,CCCC1=CC2=C(C=C1)OCO2
7221,C1=CC=C2C(=C1)C=CS2
7222,C1=CC=C2C(=C1)N=CS2
7224,CC1=CC2=CC=CC=C2N1
7225,CC1=NC2=CC=CC=C2O1
